0,1,2
467.66938044167136,467.63285784866343,467.6299524178087
467.66895401532827,467.6324114288327,467.62950599797165
467.66849159075576,467.6319377382341,467.62903230737714
467.66801239961643,467.63143832035746,467.62861799900475
467.66767785938094,467.63111748874627,467.62829716739446
467.66746299545804,467.6306648739053,467.6276191654524
467.66955527111156,467.63273534472114,467.6271012785714
467.66915995275895,467.6322914630104,467.62665739686554
467.66809551554275,467.6315941328506,467.62628556761564
467.66468665143753,467.6281956016724,467.62587075409385
467.6643150766748,467.62778085643356,467.6254560088578
467.66433590631027,467.6277202346143,467.62529527322624
467.6663365276096,467.62974783405633,467.62503032637824
467.6660733905282,467.629495496458,467.6247779887802
467.66617238877893,467.6293787681324,467.6244358733503
467.66435814790736,467.62757981396635,467.6237248869948
467.6641300447405,467.62736879508816,467.6235138681105
467.66368738349183,467.62724422468466,467.6237147986174
467.66270324596087,467.6262652467649,467.6239550433831
467.66295483073964,467.62651617288896,467.62420596951
467.799705374341,467.6951838532544,467.62476493416165
467.80142170873205,467.69691885000583,467.62517649322945
467.80193164061563,467.6974191075674,467.62567675069016
467.7972290970022,467.6953284251246,467.62618961366513
467.7959109866717,467.6940303220365,467.62650129513366
467.7960399635309,467.69416154934527,467.62663252242146
467.6639940744561,467.62822421521804,467.6267835161366
467.66425427257036,467.6284886947148,467.62703252193563
467.66450653441973,467.62875128949736,467.62729511671773
467.66422302243427,467.6287276517746,467.6275162861329
467.67971724856113,467.64424346311813,467.62838229078835
467.68108800452615,467.6456348986472,467.6297737263091
467.7144577892722,467.6628390608009,467.6308032640981
467.8008977417398,467.7492897990008,467.6316615944125
467.8015295997044,467.7499374101917,467.63230920549887
467.7707915167468,467.73471374848407,467.6325932411462
467.8499478864153,467.81389822148645,467.6330435645194
467.8504918243709,467.8144583517984,467.63360369470854
467.8488514421247,467.81405405346095,467.6344217579185
467.96338642785474,467.9285852106194,467.6349822375808
467.96383542576604,467.92903037999713,467.63542740697915
468.10905044531063,468.0018097659373,467.6357643954159
468.04194415213396,467.9346967074584,467.6366318809185
468.0463019877916,467.9390597164149,467.6409948897311
467.6096805373677,467.5031739024449,467.1919653239787
467.67387034373513,467.56736234021673,467.1921404066061
467.6739161829952,467.5674061472253,467.19218421310535
467.67393978303585,467.56742792250185,467.19220598871004
467.44563249570433,467.3391319712356,467.1921906927959
