total_inner_iterations,totim,kper,kstp,nouter,ninner,solution_inner_dvmax,solution_inner_dvmax_model,solution_inner_dvmax_node,solution_inner_rmax,solution_inner_rmax_model,solution_inner_rmax_node,solution_inner_alpha,solution_inner_omega
137,1.000000000000000,1,1,2,71,.4907030435779179E-06,1,3261,-.5157033430295527E-04,1,4650,1.205741,0.3792132
138,1.000000000000000,1,1,3,1,-.2288903046034478,1,3031,-60.33366733544138,1,4744,1.150679,1.176352
139,1.000000000000000,1,1,3,2,.5235804134463465,1,3431,-270.8508302948422,1,4728,11.27879,0.9867478
140,1.000000000000000,1,1,3,3,1.007425622377703,1,3054,-387.3244520256359,1,4728,4.675958,1.448143
141,1.000000000000000,1,1,3,4,1.604272115105132,1,4853,-352.9200132035824,1,4728,3.749127,1.376315
142,1.000000000000000,1,1,3,5,1.929329680056583,1,4853,-157.6748030275349,1,4728,4.374230,0.9151963
143,1.000000000000000,1,1,3,6,.2440856969815326,1,3031,164.7888039046688,1,4728,0.3226485E-01,3.492582
144,1.000000000000000,1,1,3,7,1.010525302825439,1,2455,75.58987680423745,1,4744,92.79047,1.926367
145,1.000000000000000,1,1,3,8,.7555665012127053,1,2455,48.06169574950593,1,4744,3.901546,2.612794
146,1.000000000000000,1,1,3,9,.8148224503372044,1,2455,-44.63982526188534,1,4947,4.092988,0.9209743
147,1.000000000000000,1,1,3,10,-.1532673298270152,1,2455,54.15355890814231,1,4728,-1.621611,1.313312
148,1.000000000000000,1,1,3,11,1.223143738683218,1,4847,90.58797207660541,1,4728,-2.651708,13.04619
149,1.000000000000000,1,1,3,12,.7381784590688137,1,4847,-27.06179742467955,1,4947,4.594853,0.9197156
150,1.000000000000000,1,1,3,13,.8301005633198497,1,4847,-21.85954387069381,1,4650,4.727040,1.007243
151,1.000000000000000,1,1,3,14,.5277192262969381,1,2388,-21.74866749308071,1,4650,3.222530,1.280144
152,1.000000000000000,1,1,3,15,.7672692754627839,1,2388,-36.07645714315884,1,4728,2.155330,20.29061
153,1.000000000000000,1,1,3,16,-.4529566932855103E-01,1,4853,-19.19231809191855,1,4650,0.4433234,1.148173
154,1.000000000000000,1,1,3,17,-1.395826607172134,1,2388,28.52001356521001,1,4596,-37.27799,0.8007852
155,1.000000000000000,1,1,3,18,2.069558129781333,1,2388,-16.84235877342449,1,4650,-0.3035242,19.03567
156,1.000000000000000,1,1,3,19,.3331750685464536,1,2388,-14.41661836317179,1,4650,5.140632,2.417699
157,1.000000000000000,1,1,3,20,.2460922144345769,1,2388,-12.63883034308784,1,4650,5.039858,0.8321847
158,1.000000000000000,1,1,3,21,.8992687675209698E-01,1,2814,-11.62583878450289,1,4650,2.264977,1.543570
159,1.000000000000000,1,1,3,22,.3763542029413692,1,2814,-7.963434505269545,1,4650,4.087453,0.9243583
160,1.000000000000000,1,1,3,23,-.1875946961690586,1,2388,-9.631399920270342,1,4650,0.4367406,19.58564
161,1.000000000000000,1,1,3,24,.1033227354948553,1,2272,-8.125050993995130,1,4650,4.816241,2.109181
162,1.000000000000000,1,1,3,25,.4469205934074439E-01,1,3261,-7.539035815983675,1,4650,2.090439,1.090127
163,1.000000000000000,1,1,3,26,.7068596507634743E-01,1,3261,-6.341182726915172,1,4650,2.429906,8.595651
164,1.000000000000000,1,1,3,27,.4752825754870399E-01,1,3261,-6.081248381812627,1,4650,3.232890,0.8864699
165,1.000000000000000,1,1,3,28,.6934196832248057E-01,1,3261,-5.202134901761499,1,4650,4.909461,1.217714
166,1.000000000000000,1,1,3,29,4.835833452894630,1,3261,57.29643761261604,1,4650,358.2099,0.8086632
167,1.000000000000000,1,1,3,30,-4.583569969268849,1,3261,5.190669753653918,1,4953,0.6000154E-02,86.88289
168,1.000000000000000,1,1,3,31,.2248010826538805E-01,1,2272,-1.530173697086983,1,4650,3.002534,4.196613
